מספר עמותה,שם עמותה,תאריך קבלת התרומה,ישות מדינית זרה תורמת,סוג ישות מדינית זרה תורמת (קוד),סכום התרומה בש~ח,מטבע,שער המרה,מטרת תרומה,התנאים לתרומה,שנת תרומה,רבעון תרומה,עיקר מימון תרומות מישות מדינית זרה,Column1
580007557,מרכז רפואי שערי צדק (ע~ר),31/10/2023,U.S Government A.I.D,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,2671500,דולר ארה~ב,3.43,רכישת מכשור רפואי למחלקת ממוגרפיה,אין תנאים מיוחדים,2022,רביעי,לא,
580007557,מרכז רפואי שערי צדק (ע~ר),28/01/2020,U.S Government A.I.D,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,216172,דולר ארה~ב,3.66,רכישת מכשיר CT,מצ'ינג של המרכז הרפואי,2018,שלישי,לא,
580007557,מרכז רפואי שערי צדק (ע~ר),28/01/2020,U.S Government A.I.D,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,780315,דולר ארה~ב,3.75,רכישת מכשיר CT,מצ'ינג של המרכז הרפואי,2018,רביעי,לא,
580007557,מרכז רפואי שערי צדק (ע~ר),01/11/2020,U.S Government A.I.D,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,2692800,דולר ארה~ב,3.36,רכישת מכשור רפואי למכון גסטרו,מצ'ינג של המרכז הרפואי,2020,שלישי,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,ועד ידידי כסא רחמים צרפת,איחוד~ ארגון או חבר של גופים זרים,258765,אירו,4.31,אחזקה שוטפת,אין,2016,ראשון,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,אמיריקן פרינד,איחוד~ ארגון או חבר של גופים זרים,101248,דולר ארה~ב,3.95,אחזקה שוטפת,אין,2016,ראשון,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,ועד ידידי כסא רחמים צרפת,איחוד~ ארגון או חבר של גופים זרים,258572,אירו,4.31,אחזקה שוטפת,אין,2016,שני,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,אמיריקן פרינד,איחוד~ ארגון או חבר של גופים זרים,15280,דולר ארה~ב,3.82,אחזקה שוטפת,אין,2016,שני,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,ועד ידידי כסא רחמים צרפת,איחוד~ ארגון או חבר של גופים זרים,297581,אירו,4.25,אחזקה שוטפת,אין,2016,שלישי,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,ידידי כסא רחמים - אמריקה,איחוד~ ארגון או חבר של גופים זרים,303912,דולר ארה~ב,3.8,אחזקה שוטפת,אין,2016,שלישי,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,פונדס די דוטטיאון יוסף,איחוד~ ארגון או חבר של גופים זרים,128913,אירו,4.02,אחזקה שוטפת,אין,2016,שלישי,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,ועד ידידי כסא רחמים צרפת,איחוד~ ארגון או חבר של גופים זרים,248832,אירו,4.15,אחזקה שוטפת,אין,2016,רביעי,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),11/09/2017,ידידי כסא רחמים אמריקה,איחוד~ ארגון או חבר של גופים זרים,492310,דולר ארה~ב,3.79,אחזקה שוטפת,אין,2016,רביעי,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,ועד ידידי כסא רחמים - צרפת,איחוד~ ארגון או חבר של גופים זרים,253100,אירו,4.22,אחזקה שוטפת,אין,2015,שלישי,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,AMERICAN FRIENDS OF KISSE RAHAMIM INC,איחוד~ ארגון או חבר של גופים זרים,901200,דולר ארה~ב,3.87,אחזקה שוטפת,אין,2015,שלישי,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,ועד ידידי כסא רחמים - צרפת,איחוד~ ארגון או חבר של גופים זרים,340500,אירו,4.26,אחזקה שוטפת,אין,2015,שני,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,AMERICAN FRIENDS OF KISSE RAHAMIM INC,איחוד~ ארגון או חבר של גופים זרים,34000,דולר ארה~ב,3.9,אחזקה שוטפת,אין,2015,ראשון,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,ועד ידידי כסא רחמים - צרפת,איחוד~ ארגון או חבר של גופים זרים,472200,שקל חדש,4.45,אחזקה שוטפת,אין,2015,ראשון,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,KESHET FOUNDATION,איחוד~ ארגון או חבר של גופים זרים,101500,דולר ארה~ב,3.9,אחזקה שוטפת,אין,2015,רביעי,לא,
580008589,מוסדות ישיבת כסא רחמים ספרדית (ע~ר),08/01/2017,ועד ידידי כסא רחמים - צרפת,איחוד~ ארגון או חבר של גופים זרים,243700,אירו,4.06,אחזקה שוטפת,אין,2015,רביעי,לא,
580009983,בית שבתי לוי (ע~ר),21/10/2018,ארה~ב,מדינה זרה,64699,שקל חדש,0,שיפוץ מגורי האמהות,כתיבת פרויקט ותקצובו~ הצגת קבלות,2017,ראשון,לא,
580009983,בית שבתי לוי (ע~ר),21/10/2018,ארה~ב,מדינה זרה,94348,שקל חדש,0,שיפוץ מגורי אמהות,כתיבת פרויקט ותקצובו~ הצגת קבלות ותמונות,2017,ראשון,לא,
580009983,בית שבתי לוי (ע~ר),21/10/2018,קנדה,מדינה זרה,105200,שקל חדש,2.63,מימון הדרכות של הצוות המקצועי,הצגת קבלות,2017,שני,לא,
580009983,בית שבתי לוי (ע~ר),21/10/2018,שוויץ,מדינה זרה,35800,שקל חדש,3.58,מימון קייטנות וטיולים של הילדים והאמהות,מכתב תודה עם פירוט הפעילויות,2017,רביעי,לא,
580009983,בית שבתי לוי (ע~ר),10/08/2020,ארה~ב,מדינה זרה,94804,שקל חדש,0,שיפוץ מגורי אמהות,כתיבת פרויקט ותקציבו~ הוצאת קבלה,2019,ראשון,לא,
580009983,בית שבתי לוי (ע~ר),10/08/2020,ארה~ב,מדינה זרה,90410,שקל חדש,0,שיפוץ והצטיידות יחידת אמהות,כתיבת פרויקט ותקציבו~ הוצאת קבלה,2019,ראשון,לא,
580009983,בית שבתי לוי (ע~ר),10/08/2020,שוויץ,מדינה זרה,37300,פרנק שויצרי,3.57,מימון קייטנות וטיולים של ילדים ואמהות,מכתב תודה עם פירוט הפעילויות והוצאת קבלה,2019,שני,לא,
580009983,בית שבתי לוי (ע~ר),10/08/2020,קנדה,מדינה זרה,55600,דולר קנדי,2.64,מימון הדרכות של הצוות המקצועי,הצגת קבלות,2019,שלישי,לא,
580009983,בית שבתי לוי (ע~ר),10/08/2020,קנדה,מדינה זרה,111200,דולר קנדי,2.64,מימון הדרכות של הצוות המקצועי,הצגת קבלות,2019,רביעי,לא,
580009983,בית שבתי לוי (ע~ר),22/06/2021,ארה~ב,מדינה זרה,53528,שקל חדש,0,הצטיידות יחידת אמהות,כתיבת פרויקט ותקציבו~ הוצאת קבלה,2020,שני,לא,
580009983,בית שבתי לוי (ע~ר),21/09/2023,שוויץ,מדינה זרה,33800,פרנק שויצרי,3.38,הדרכות צוות מקצועי,הוצאת קבלה,2022,ראשון,לא,
580009983,בית שבתי לוי (ע~ר),21/09/2023,ארה~ב,מדינה זרה,91417,שקל חדש,0,שיפוץ יחידת אמהות,כתיבת פרויקט ותקציבו~ הוצאת קבלה,2022,ראשון,לא,
580009983,בית שבתי לוי (ע~ר),21/06/2022,ארה~ב,מדינה זרה,83786,שקל חדש,0,הצטיידות יחידת אמהות,כתיבת פרויקט ותקציבו~ הוצאת קבלה,2021,ראשון,לא,
580009983,בית שבתי לוי (ע~ר),21/06/2022,קנדה,מדינה זרה,212000,אחר,2.56,התקנת רכזת גילוי אש וספרנקלרים,הצגת קבלות והוצאת קבלה תרומה,2021,ראשון,לא,
580010403,אגודת הגליל - האגודה הערבית הארצית למחקר ושירותי בריאות (ע~ר),06/11/2018,Meserieor,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,161136,שקל חדש,0,עבור פעילות סביבתית,הכנת תקציב מול ביצוע,2017,שני,לא,
580010403,אגודת הגליל - האגודה הערבית הארצית למחקר ושירותי בריאות (ע~ר),06/11/2018,Meserior,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,88000,שקל חדש,0,עבור פעילות סביבתית,הכנת תקציב מול ביצוע,2017,שלישי,לא,
580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),09/10/2018,מכון גתה,איחוד~ ארגון או חבר של מדינות זרות,9500,שקל חדש,0,סיוע בהבאת קבוצת אומנים מגרמניה לפסטיבל הבינלאומי,סיוע בהבאת אומנים עבור הפסטיבל הבינלאומי השנתי של התאטרון (בעיקר סיוע במימון כרטיסי טיסה וכדומה),2017,שלישי,לא,
580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),09/10/2018,שגרירות ספרד,מדינה זרה,8290,שקל חדש,0,סיוע בהבאת קבוצות אומנים מספרד לפסטיבל הבינלאומי,סיוע בהבאת אומנים עבור הפסטיבל הבינלאומי השנתי של התאטרון (בעיקר סיוע במימון כרטיסי טיסה וכדומה),2017,שלישי,לא,
580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),29/08/2018,מכון גתה,איחוד~ ארגון או חבר של גופים זרים,4215,שקל חדש,0,סיוע בהבאת קבוצת אומנים מגרמניה לפסטיבל הבינלאומי,סיוע בהבאת אומנים עבור הפסטיבל הבינלאומי השנתי של התאטרון (בעיקר סיוע במימון כרטיסי טיסה וכדומה),2017,שלישי,לא,
580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),29/08/2018,שגרירות ספרד,מדינה זרה,17706,שקל חדש,0,סיוע בהבאת קבוצת אומנים מספרד לפסטיבל הבינלאומי,סיוע בהבאת אומנים עבור הפסטיבל הבינלאומי השנתי של התאטרון (בעיקר סיוע במימון כרטיסי טיסה וכדומה),2017,שלישי,לא,
580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),30/10/2017,מכון גתה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,4215,שקל חדש,0,סיוע בהבאת קבוצות אמנים מגרמניה לפסטיבל הבינלאומי,תמיכה עבור הבאת אמנים מחו~ל לפסטיבל הבינלאומי,2016,שלישי,לא,
580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),30/10/2017,שגרירות ספרד,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,17706,שקל חדש,0,סיוע בהבאת אמן מספרד לפסטיבל הבינלאומי,תמיכה עבור הבאת אמנים מחו~ל לפסטיבל הבינלאומי,2016,שלישי,לא,
580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),17/12/2015,מכון התרבות הצרפתי,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,21150,שקל חדש,0,סיוע בהבאת קבוצות אמנים מצרפת לפסטיבל הבינלאומי,אין,2014,שלישי,לא,
580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),16/07/2019,המכון הפולני,איחוד~ ארגון או חבר של מדינות זרות,25460,שקל חדש,0,סיוע בהבאת אומנים מפולין לפסטיבל בינלאומי,אין,2018,שלישי,לא,
580010684,תיאטרון הקרון על שם מריו קוטליאר (ע~ר),16/07/2019,שגרירות צרפת,מדינה זרה,95138,שקל חדש,0,סיוע בהבאת אומנים מצרפת לפסטיבל בינלאומי,אין,2018,שלישי,לא,
580011500,בית הספר הפרטי איברהימיה (ע~ר),11/01/2021,UNDP,איחוד~ ארגון או חבר של גופים זרים,1170000,שקל חדש,0,חינוך,אין תנאים,2019,ראשון,לא,
580011500,בית הספר הפרטי איברהימיה (ע~ר),11/01/2021,VAKT IKIRAAT,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,246068,אירו,3.82,חינוך,ללא תנאי,2019,ראשון,לא,
580011567,האגודה לזכויות האזרח בישראל (ע~ר),10/01/2021,Bread for the World,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,208282,אירו,3.98,פעילות בזכויות המיעוט הערבי,לבצע את הפרויקט,2020,רביעי,לא,
